qid,question_text,target
6a2c331f012f1e8398e3,"Why was Logan's roadhouse in Yuma, AZ closed?",0
2a8f58ff7bd78ba54331,Which game will you suggest to someone who has a less powerful computer?,0
921afcf68cf4debfeb2d,How can get more than 2 chances to resubmit OTP for ekyc?,0
46c1a44947dd321e4c87,Why do I get questions even though I signed out from Quora?,0
6a6d45672f3f11f801db,Why did Gaara had a demon inside of him?,0
a57af21ab4b7ee7aa392,How can you improve the learning process of a 5 month baby?,0
e4a4dc860c13fda7013e,What will you do when Tuna disappears from the oceans?,0
7c639e31091b4a542fe5,How do the characters interact in Märchen Awakens Romance (Japanese manga series)?,0
142ab77af2b60ffa75fb,"How do you avoid giving a manipulative poser, obsessed with always ""one-upping"" and degrading you, an opportunity for narcissistic, manipulative posing?",0
21419994c28647f81dac,What woukd the best method of selling photographic prints from a photographer that is very of the moment called Eamonn Doyle?,0
ccd9e70efdd4ec9c5d16,What are the three types of radioactive decay?,0
2cd8ecac2d88d5acaf17,What is the eligibility criteria for RBI grade B exams?,0
314845dd15f9b1fb4495,"Why are people referred as “that” rather than “ them” or “who”? Nowadays at least in recent years, I tend to see phrases like, “These are the people that created this tech” instead of “These are the people who created this tech”?",0
d5b5fbf2de46a8ebd32d,What is your review of the Bormioli Rocco Rock Bar drinking glass?,0
fc23ffe5644098a3d6ec,What are some photography techniques regarding the use of the height of an object in the visual field?,0
ea9bc56783aad127465f,What is the recoil of a Mossberg 715T tactical flat-top semi-auto rifle like?,0
ac2d34c448a66f69c87f,What is the best opening line for deep conversation?,0
612510f1cad582d90a8c,"Should I go for one SEO company or outsource content marketing, digital marketing to separate companies?",0
66c6e2bab9588dcfaa5b,What are the safest and most recommended piercing shops in San Francisco?,0
478f704fea96cc409788,How do I open a phone locked by Google?,0
8a2976826d50efe1b3fd,"Is there a year when Ash Wednesday, Valentines Day *AND* Chinese New Year will all fall on the same day?",0
58a93001b5f202ac3246,What is a con of the 6th amendment?,0
3143294c64629c1c61f3,What is the value ofSec²x-ten²x?,0
1e4f202a2907165e3b6a,Why should a female not travel to Nigeria alone?,0
307df4fab1dd5ff3ecc3,My adult daughter doesn't seem to like me. How do I approach her about this without causing an argument?,0
b04c6c43d5d552b8f288,"In a family of two kids, is it better to be the older or younger sibling?",0
2b8f8a8d0a91a9cc4826,How does one become persistent?,0
c6cbce729e4b5f31deb0,How do I get a student loan for pilot training?,0
1bea95c5bb9e718db741,What legal steps can I take to help a girl being harassed in India?,0
6a94647647b62b0449e0,Charlie Charlie game worked …is it real or pencil turned side and said yes?,0
eb6c59744be96eee299c,"The area bounded by the curve x = y^2 + 2 and line y= 3x + 2 and the y axis from the point to intersection point is rotated about the x axis, what is the formula of the volume?",0
b14ffd6554d71241a39e,What is the Simon Initiative at Carnegie Mellon?,0
0f3635ec3abb0447dd08,Does Earth pass through the same physical location along its orbit each year or does it move to a different spot relative to the Sun or to the Galaxy?,0
0d0ba20bc61efc0d9009,What was the oldest age you know of a modern grandmaster starting to study chess?,0
403964c987376b6e310e,What are the differences between MpCB and overload relay?,0
8a7c12f1d89a97faeb83,How can I be a professional software teser?,0
23425065b36c48d1c538,What is the difference between first point of Aries and vernal equinox?,0
6f09ca28c47cae947014,Is it safe for a pregnant woman to breath in paint fumes?,0
93ee30f298b29aaaf68c,What are the best mechanical online courses for mechanical engineering?,0
ad70f5ca34ebfa9e39ee,What are the best punk songs with a keyboard in?,0
9afaea9e2dbe6f9834a8,Can pants stick on you?,0
6949efc5f953a83420f7,How can I sweeten 100% cacao dark chocolate?,0
fc1643c4778c7b4dc444,How was it possible that extremely ugly blacks like Rajnikanth and Vijay could become successful actors within India?,0
61e49d704b854f025ed8,How do I become a likeable person but not too approachable?,0
d9eec3eaeeaead59d88b,Which are the best clothing factories in Asia?,0
2fb5630d69fa49e7e28a,What are tips for stopping binge eating disorder as soon as possible?,0
35d86f7ab9d3c9c09d02,What is selective cutting?,0
90ccaa5c4eb200e2e3de,What are noteworthy homoglyphs from various languages?,0
67432ab668f47e217fa9,How do I bank transfer/deposit money for AP exam?,0
ba0250b1285603686f7b,How do I figure out quickly how to set a simple algorithm? I'm too slow at it,0
dac98464bb26a89f53b6,Which college will I get in Delhi if I get 410 rank in neet?,0
21a04705862de994d0fd,How can I cook shrimp?,0
b5ce91680079e689a443,How can I get into IISER or NISER within two months?,0
b8dfb98aa64da762528f,How long does Boston consulting group consultants work per week?,0
69de42b6fd476c8c19f6,What are two potential causes and two potential consequences of the so-called North-South gap?,0
334dcf78d1030dde3d68,Where do I go with 157 marks in JEE Mains 2017 general category?,0
e6bf31f8712b9d49893c,Why did I get pregnant if I'm on Provera?,0
274dc9a8471c5f6c2452,What are the advantages of plastic pond?,0
d77b0ae281ad6d7e8641,"Is it true that the more you wash your hands, the dirtier they are?",0
d8a231adba186e4fec12,Can I do under graduation course after doing graduation certificate course in Canada?,0
5fa872da936d29d669cc,Why do I have an urge to know things I don't need to know?,0
acf1f21742ca6fd1056a,Who has got the right to use the open space in an approved layout?,0
a5d46130bc0519d0a820,How do you replant a geranium?,0
7cc757fe19a1130bf6ce,"Do you think we can identify multibagger stock only using P/E ratio, PEG, Sales and Profit growth and other financial factor?",0
1907a81be771179045bd,Is having a good accent important for being a professor?,0
01c60e4665887d582e63,"Am I a fruit? Because, I like to make love, and have a romantic, intimate, and a special experience with someone I truly love. Instead of, having meaningless casual sex with skags that views me as an object, instead as a human being.",0
f5432ab2d580f27216ce,Where can I study semiotics in romania?,0
220ffefdb1f231af3aff,How do you conduct user research for accessibility differently?,0
51da7b2c53ab1c9d9466,How would you interpret the slope of a line?,0
79f235da6f14cb82e7a8,"Which one has no hormone rat, monkey, cat and bacteria?",0
70c08347dd7b92e866c7,Why are people crazy about the brand Apple?,0
d18ca3719833e163d920,What will happen to my body if I eat one chicken leg per day for two months?,0
d5da9d4eeda3bc55d8cd,What effect do you think award ceremonies have on our society and culture?,0
1068dd1ed11d9834df6b,How do I find the list of software/IT companies in Finland?,0
7bc02754348251809c42,Which is the smallest multiple that is exactly divisible by every member of set of numbers?,0
939f47b6c9443d94fb54,What is the demographic and usage pattern breakdown of social media usage in the USA?,0
3d0ba1d4ac4042a361b4,What is the meanest thing your spouse has ever said to you?,0
60e5b3d6d0ab024084a2,I am woking in a top IT company. I reskilled myself to join this project.There is no work at all. My managers has hired in this project to show billing to the client. Should I complaint my senior manager(SM) for no work?,0
befb82abd1eb270a0719,"If I want to design a dye to be used in DSSCs, what parts and properties should I take in consideration?",0
7c72bdce3a7c10916068,Why is India so scared of Maldives' economic development with China?,0
cccefab601005a8cce10,When will Jio launch postpaid plans for Jammu?,0
3f9ef9ebd72b0a789dc8,What was your most brutal D&D kill?,0
8407c940f6cef60ee007,Why can't I take all my money out of one stock and split it up into many others?,0
50da7bc293d089639751,Can I sue my employer if they lied about my performance?,0
1209273a76d82f627926,Is there a valid way to increase working memory?,0
250261d758560750909e,"In a neutron star, (2) down quarks and (1) up quark are all that remain. Gravity appears to drive out the differentials in a configuration. Would pressure build until all were down quarks, no remaining differential, no need for space time.?",0
df5432c5bca3059edc51,Should I start smoking weed what are the pros and cons?,0
d1f0924c926a93649c84,"When a patient agrees to share their details with their health care providers, how can outside individual/organization get those agreed patient data?",0
86ae651c3e20c0ca71f1,How can we apply for language courses in JNU. And what's the process. Can anyone explain me in details?,0
3e13fc4f84e391f9ee16,What single sentence sums up America?,0
10a00de025bb0694e375,"What is the purpose of zener diodes, transistors and normal diodes in a circuit?",0
d52eef6523e69c54ae49,What is the use of studying MBA after studying information technology?,0
142e6ac43214056e75b5,What are some of the unknown places in India having important historical significance?,0
62b25bcb36c5b9974de8,What is the criteria for building in torsion?,0
2b427586ac8f08c1e3b7,How is absinthe produced?,0
941b1694e0e7cc0fefea,"If the Andromeda Galaxy suddenly appeared partially on top of the Milky Way like a Venn diagram, but not near our solar system, what would happen?",0
fa1fd2703aea1292a329,"What should I do when I realize that my husband did not love me any more, althogh I'm trying all the time to make him the happiest man?",0
934aae38a1922f442743,How was the American Revolution a turning point for American Society?,0
f3c02569c8f4759f1486,What is the last date for HSC retest?,0
ffef79ee1b8823bdfa87,Can a Indian adopt a Korean baby?,0
cc538f40f681a00ff6f3,Where will be my training in Pune location for tech Mahindra?,0
801903f6472a49e104cf,Why does a wire with an electrical short work better/worse depending on the temperature?,0
76f176b10ad566af0719,How can I find friends that aren't rude and friends that won't abandon me for no reason?,0
7f82e33a7edacf5b685c,What would the universe be like if space were a medium through which sound could propagate?,0
91b14c935a04cbdcc786,How can humans be more humane?,0
cc80fab080a4c9c3e7d4,How is world possibly gonna end?,0
b1cf67d10e69227ea464,"As an Indonesian youth, how do you feel about your parents political stance?",0
bc2b0a78cb276a28b70d,Is there anyone who is not gay but want to explore it even if he is virgin?,0
8f77bf7c1686533313f6,What is the best way to let go of hate towards a deceased person?,0
f8be68287739a5e3b0f9,Which is more important: birthright or titles/land/money/power?,0
3e8bfdb367bd15911c00,Is Tesla cars going to be the best selling cars in the future?,0
e7d039fd549ae36f4cde,How do you serve an 8 ounce steak?,0
19d2cfce7298da77b7aa,"In your life, did you ever feel that people took you for granted?",0
9710e926f589e38ea449,Why do most songs involve love and sex?,0
ac7ada1f64268124dd8b,Have you ever seen a teacher roast a bully?,0
3a2d6dc980f7e6decbe2,What is peak fitting and baseline correction in spectroscopy? Why is it needed?,0
4ad0136236020ebb672c,What are the best luxury hotels and resorts in Las Vegas?,0
b5010cdc620320fc5161,How do I stay positive and motivated?,0
7b739a1e0f35513482f7,Who is the greatest writer of the Portuguese language?,0
4da3cd3e556da402f51b,Is MBA is better career than designing?,0
9456ec576bec5f279943,"A box contains 2015 uniquely coloured balls with 5 colour variations.If, balls of 5 colours will be garnered when 1979 balls are picked, what is the least number of balls needed to ensure at least balls of 3 colours are procured?",0
